Order_ID,Customer_ID,Products,Order_Date,Order_Status,Shipping_Method,Payment_Method,Total_Price
ORDT57100,CSTM197,"ETWS416 (x1, Rp616550); ETWS943 (x1, Rp692550); ETWS697 (x2, Rp399200)",2024-07-24,Selesai,J&T,Transfer Bank - BNI,2107500
ORDT43373,CSTM672,"ETWS194 (x3, Rp5000); ETWS835 (x1, Rp170050)",2024-06-12,Selesai,JNE,DANA,185050
ORDT79551,CSTM085,"ETWS084 (x2, Rp174500); ETWS273 (x2, Rp499000)",2024-06-08,Selesai,SiCepat,Transfer Bank - BNI,1347000
ORDT28269,CSTM605,"ETWS835 (x2, Rp170050)",2024-09-18,Selesai,J&T,COD,340100
ORDT83792,CSTM225,"ETWS966 (x1, Rp209500); ETWS549 (x2, Rp208050); ETWS633 (x1, Rp129000)",2024-02-18,Selesai,JNE,COD,754600
ORDT60162,CSTM082,"ETWS258 (x3, Rp426550); ETWS633 (x1, Rp129000); ETWS573 (x2, Rp209300)",2025-02-10,Selesai,JNE,DANA,1827250
ORDT18812,CSTM256,"ETWS633 (x3, Rp129000); ETWS811 (x1, Rp289000)",2024-08-26,Selesai,J&T,GoPay,676000
ORDT60382,CSTM741,"ETWS225 (x3, Rp399000); ETWS915 (x1, Rp399000); ETWS595 (x3, Rp449000)",2025-02-02,Selesai,JNE,Transfer Bank - Mandiri,2943000
ORDT79372,CSTM181,"ETWS549 (x3, Rp208050)",2024-05-23,Selesai,JNE,Transfer Bank - Mandiri,624150
ORDT18559,CSTM050,"ETWS835 (x3, Rp170050)",2025-02-25,Pending,J&T,Transfer Bank - BCA,510150
ORDT15722,CSTM788,"ETWS811 (x3, Rp289000); ETWS915 (x1, Rp399000)",2024-06-19,Selesai,SiCepat,COD,1266000
ORDT81105,CSTM544,"ETWS125 (x2, Rp692550); ETWS175 (x3, Rp399000); ETWS110 (x1, Rp129000)",2024-03-10,Selesai,SiCepat,Transfer Bank - Mandiri,2711100
ORDT59541,CSTM883,"ETWS334 (x2, Rp616550); ETWS997 (x3, Rp272300); ETWS175 (x2, Rp399000)",2024-04-04,Selesai,SiCepat,COD,2848000
ORDT81254,CSTM429,"ETWS506 (x3, Rp399000)",2024-12-24,Selesai,JNE,Transfer Bank - Mandiri,1197000
ORDT42051,CSTM833,"ETWS835 (x3, Rp170050); ETWS401 (x2, Rp551080); ETWS061 (x3, Rp199000)",2024-08-29,Selesai,J&T,Transfer Bank - BCA,2209310
ORDT03518,CSTM739,"ETWS671 (x2, Rp74500); ETWS943 (x3, Rp692550); ETWS416 (x2, Rp616550)",2024-11-30,Selesai,SiCepat,OVO,3459750
ORDT54004,CSTM599,"ETWS145 (x3, Rp399000); ETWS175 (x3, Rp399000)",2024-06-27,Selesai,J&T,COD,2394000
ORDT44510,CSTM359,"ETWS943 (x3, Rp692550)",2025-01-13,Selesai,JNE,Transfer Bank - BCA,2077650
ORDT59543,CSTM730,"ETWS416 (x2, Rp616550)",2024-12-15,Selesai,JNE,Transfer Bank - BCA,1233100
ORDT80682,CSTM084,"ETWS753 (x2, Rp245000)",2024-01-20,Selesai,SiCepat,DANA,490000
ORDT50167,CSTM091,"ETWS231 (x1, Rp159500)",2024-01-18,Selesai,JNE,GoPay,159500
ORDT17371,CSTM682,"ETWS544 (x1, Rp141550); ETWS697 (x1, Rp399200); ETWS450 (x2, Rp39000)",2024-12-01,Selesai,SiCepat,Transfer Bank - BRI,618750
ORDT25355,CSTM684,"ETWS534 (x3, Rp493050); ETWS273 (x2, Rp499000); ETWS175 (x2, Rp399000)",2024-11-10,Selesai,J&T,DANA,3275150
ORDT92175,CSTM131,"ETWS061 (x3, Rp199000); ETWS633 (x1, Rp129000); ETWS549 (x1, Rp208050)",2024-05-11,Selesai,JNE,OVO,934050
ORDT25324,CSTM426,"ETWS544 (x1, Rp141550); ETWS273 (x1, Rp499000)",2024-03-18,Selesai,JNE,Transfer Bank - BCA,640550
ORDT81642,CSTM727,"ETWS125 (x1, Rp692550); ETWS595 (x3, Rp449000)",2024-01-10,Selesai,J&T,Transfer Bank - Mandiri,2039550
ORDT44584,CSTM995,"ETWS626 (x1, Rp160000); ETWS029 (x3, Rp239000); ETWS110 (x3, Rp129000)",2024-02-11,Selesai,SiCepat,Transfer Bank - BCA,1264000
ORDT96123,CSTM866,"ETWS125 (x3, Rp692550); ETWS212 (x1, Rp199500); ETWS810 (x2, Rp209000)",2024-08-05,Selesai,JNE,Transfer Bank - BCA,2695150
ORDT34971,CSTM509,"ETWS175 (x1, Rp399000); ETWS013 (x1, Rp429000)",2024-10-25,Selesai,JNE,COD,828000
ORDT08881,CSTM814,"ETWS534 (x1, Rp493050); ETWS573 (x2, Rp209300)",2024-10-23,Selesai,SiCepat,GoPay,911650
ORDT46926,CSTM162,"ETWS505 (x2, Rp399000); ETWS630 (x3, Rp199200)",2024-06-24,Selesai,SiCepat,OVO,1395600
ORDT40809,CSTM683,"ETWS416 (x1, Rp616550); ETWS505 (x1, Rp399000); ETWS947 (x1, Rp75050)",2024-05-30,Selesai,SiCepat,GoPay,1090600
ORDT09451,CSTM647,"ETWS029 (x2, Rp239000); ETWS947 (x2, Rp75050)",2024-03-09,Selesai,SiCepat,Transfer Bank - BCA,628100
ORDT69755,CSTM721,"ETWS110 (x2, Rp129000); ETWS549 (x1, Rp208050)",2024-09-01,Selesai,J&T,Transfer Bank - BRI,466050
ORDT27198,CSTM447,"ETWS753 (x2, Rp245000); ETWS697 (x2, Rp399200)",2024-05-09,Selesai,JNE,COD,1288400
ORDT80421,CSTM087,"ETWS993 (x2, Rp464550); ETWS334 (x1, Rp616550)",2024-04-16,Selesai,J&T,OVO,1545650
ORDT84078,CSTM185,"ETWS029 (x1, Rp239000)",2024-12-16,Selesai,JNE,OVO,239000
ORDT40886,CSTM175,"ETWS633 (x1, Rp129000); ETWS221 (x1, Rp729000)",2024-08-04,Selesai,SiCepat,COD,858000
ORDT52905,CSTM929,"ETWS835 (x3, Rp170050)",2024-03-27,Selesai,SiCepat,OVO,510150
ORDT56254,CSTM263,"ETWS013 (x2, Rp429000); ETWS544 (x3, Rp141550); ETWS633 (x3, Rp129000)",2025-02-17,Dikirim,J&T,Transfer Bank - BCA,1669650
ORDT71217,CSTM112,"ETWS229 (x2, Rp499000)",2024-12-04,Selesai,J&T,COD,998000
ORDT53073,CSTM936,"ETWS630 (x3, Rp199200); ETWS061 (x2, Rp199000); ETWS874 (x2, Rp85000)",2024-05-29,Selesai,J&T,Transfer Bank - Mandiri,1165600
ORDT24491,CSTM531,"ETWS061 (x2, Rp199000); ETWS839 (x3, Rp249000); ETWS273 (x1, Rp499000)",2024-03-29,Selesai,J&T,Transfer Bank - BCA,1644000
ORDT06697,CSTM842,"ETWS874 (x1, Rp85000)",2024-12-14,Selesai,JNE,Transfer Bank - BCA,85000
ORDT26121,CSTM950,"ETWS630 (x2, Rp199200); ETWS839 (x1, Rp249000); ETWS544 (x3, Rp141550)",2024-10-05,Selesai,J&T,Transfer Bank - Mandiri,1072050
ORDT51250,CSTM204,"ETWS258 (x1, Rp426550); ETWS835 (x2, Rp170050); ETWS061 (x3, Rp199000)",2024-07-28,Selesai,JNE,Transfer Bank - BCA,1363650
ORDT46822,CSTM708,"ETWS630 (x2, Rp199200)",2025-01-06,Selesai,J&T,GoPay,398400
ORDT19991,CSTM330,"ETWS544 (x1, Rp141550)",2024-10-03,Selesai,J&T,Transfer Bank - BNI,141550
ORDT00081,CSTM760,"ETWS273 (x2, Rp499000); ETWS175 (x2, Rp399000)",2024-04-28,Selesai,JNE,Transfer Bank - BNI,1796000
ORDT27663,CSTM416,"ETWS671 (x3, Rp74500); ETWS273 (x1, Rp499000); ETWS697 (x1, Rp399200)",2024-11-18,Selesai,SiCepat,Transfer Bank - BNI,1121700
ORDT54071,CSTM354,"ETWS506 (x3, Rp399000); ETWS273 (x3, Rp499000); ETWS943 (x2, Rp692550)",2024-06-20,Selesai,JNE,GoPay,4079100
ORDT74158,CSTM104,"ETWS626 (x2, Rp160000)",2024-06-20,Selesai,SiCepat,COD,320000
ORDT66468,CSTM285,"ETWS221 (x2, Rp729000); ETWS835 (x1, Rp170050); ETWS993 (x2, Rp464550)",2024-03-09,Selesai,J&T,Transfer Bank - BRI,2557150
ORDT29715,CSTM495,"ETWS943 (x2, Rp692550); ETWS450 (x1, Rp39000); ETWS626 (x1, Rp160000)",2024-10-13,Selesai,JNE,OVO,1584100
ORDT93499,CSTM587,"ETWS993 (x2, Rp464550); ETWS401 (x1, Rp551080)",2024-03-25,Selesai,J&T,Transfer Bank - BCA,1480180
ORDT90533,CSTM193,"ETWS273 (x3, Rp499000)",2024-03-23,Selesai,JNE,GoPay,1497000
ORDT27368,CSTM408,"ETWS993 (x1, Rp464550); ETWS401 (x3, Rp551080); ETWS633 (x1, Rp129000)",2025-02-20,Dikirim,J&T,Transfer Bank - BCA,2246790
ORDT12471,CSTM619,"ETWS753 (x2, Rp245000); ETWS943 (x2, Rp692550); ETWS810 (x2, Rp209000)",2025-01-30,Selesai,JNE,COD,2293100
ORDT86690,CSTM260,"ETWS273 (x1, Rp499000); ETWS401 (x2, Rp551080); ETWS947 (x1, Rp75050)",2024-09-26,Selesai,JNE,GoPay,1676210
ORDT03944,CSTM486,"ETWS221 (x1, Rp729000)",2025-01-12,Selesai,SiCepat,Transfer Bank - Mandiri,729000
ORDT33917,CSTM421,"ETWS061 (x1, Rp199000)",2024-02-27,Selesai,JNE,COD,199000
ORDT37605,CSTM516,"ETWS110 (x3, Rp129000); ETWS697 (x1, Rp399200)",2024-10-04,Selesai,J&T,Transfer Bank - BNI,786200
ORDT63642,CSTM954,"ETWS115 (x3, Rp569050); ETWS549 (x2, Rp208050)",2025-02-06,Selesai,J&T,DANA,2123250
ORDT88661,CSTM677,"ETWS061 (x2, Rp199000); ETWS258 (x2, Rp426550)",2024-04-19,Selesai,SiCepat,COD,1251100
ORDT16358,CSTM581,"ETWS229 (x2, Rp499000)",2024-09-09,Selesai,J&T,Transfer Bank - BNI,998000
ORDT25512,CSTM813,"ETWS753 (x1, Rp245000)",2024-08-13,Selesai,SiCepat,GoPay,245000
ORDT73702,CSTM305,"ETWS175 (x3, Rp399000); ETWS835 (x1, Rp170050); ETWS544 (x3, Rp141550)",2024-02-04,Selesai,JNE,DANA,1791700
ORDT99184,CSTM584,"ETWS175 (x2, Rp399000)",2024-03-25,Selesai,J&T,DANA,798000
ORDT64444,CSTM990,"ETWS839 (x3, Rp249000); ETWS947 (x3, Rp75050)",2024-07-28,Selesai,SiCepat,Transfer Bank - Mandiri,972150
ORDT01294,CSTM822,"ETWS258 (x1, Rp426550); ETWS943 (x1, Rp692550); ETWS229 (x1, Rp499000)",2024-04-11,Selesai,SiCepat,Transfer Bank - BNI,1618100
ORDT73076,CSTM769,"ETWS229 (x2, Rp499000)",2024-04-04,Selesai,SiCepat,OVO,998000
ORDT79543,CSTM507,"ETWS401 (x3, Rp551080); ETWS013 (x1, Rp429000); ETWS273 (x1, Rp499000)",2024-06-10,Selesai,SiCepat,Transfer Bank - BRI,2581240
ORDT09632,CSTM132,"ETWS947 (x2, Rp75050)",2024-08-04,Selesai,SiCepat,Transfer Bank - BCA,150100
ORDT99659,CSTM370,"ETWS110 (x2, Rp129000); ETWS810 (x1, Rp209000); ETWS115 (x2, Rp569050)",2024-04-08,Selesai,J&T,OVO,1605100
ORDT99319,CSTM036,"ETWS549 (x2, Rp208050); ETWS110 (x2, Rp129000)",2024-01-07,Selesai,JNE,GoPay,674100
ORDT48039,CSTM034,"ETWS595 (x1, Rp449000)",2024-09-29,Selesai,SiCepat,DANA,449000
ORDT19705,CSTM932,"ETWS544 (x3, Rp141550); ETWS450 (x1, Rp39000)",2024-04-04,Selesai,SiCepat,COD,463650
ORDT18577,CSTM397,"ETWS013 (x2, Rp429000); ETWS175 (x1, Rp399000)",2024-12-23,Selesai,J&T,Transfer Bank - BCA,1257000
ORDT63366,CSTM601,"ETWS110 (x2, Rp129000); ETWS416 (x3, Rp616550)",2024-01-25,Selesai,J&T,OVO,2107650
ORDT99994,CSTM853,"ETWS810 (x3, Rp209000); ETWS110 (x2, Rp129000); ETWS506 (x3, Rp399000)",2024-01-12,Selesai,SiCepat,COD,2082000
ORDT62927,CSTM415,"ETWS633 (x1, Rp129000); ETWS061 (x3, Rp199000)",2024-04-23,Selesai,J&T,Transfer Bank - BCA,726000
ORDT37507,CSTM105,"ETWS258 (x2, Rp426550); ETWS013 (x3, Rp429000); ETWS544 (x3, Rp141550)",2024-03-05,Selesai,SiCepat,Transfer Bank - BCA,2564750
ORDT21833,CSTM146,"ETWS506 (x3, Rp399000); ETWS835 (x3, Rp170050)",2024-05-04,Selesai,SiCepat,Transfer Bank - Mandiri,1707150
ORDT15600,CSTM325,"ETWS175 (x1, Rp399000); ETWS110 (x2, Rp129000); ETWS573 (x3, Rp209300)",2024-10-27,Selesai,JNE,Transfer Bank - Mandiri,1284900
ORDT37803,CSTM295,"ETWS753 (x3, Rp245000); ETWS835 (x2, Rp170050)",2024-07-15,Selesai,JNE,GoPay,1075100
ORDT47519,CSTM750,"ETWS175 (x2, Rp399000); ETWS273 (x2, Rp499000); ETWS943 (x1, Rp692550)",2024-08-13,Selesai,J&T,Transfer Bank - BRI,2488550
ORDT05398,CSTM207,"ETWS401 (x1, Rp551080); ETWS947 (x1, Rp75050); ETWS194 (x1, Rp5000)",2024-02-22,Selesai,SiCepat,COD,631130
ORDT55676,CSTM738,"ETWS273 (x3, Rp499000); ETWS115 (x1, Rp569050)",2024-06-26,Selesai,J&T,GoPay,2066050
ORDT64369,CSTM444,"ETWS630 (x1, Rp199200); ETWS943 (x1, Rp692550); ETWS839 (x3, Rp249000)",2024-06-19,Selesai,JNE,Transfer Bank - BNI,1638750
ORDT04357,CSTM649,"ETWS549 (x2, Rp208050); ETWS993 (x3, Rp464550); ETWS753 (x3, Rp245000)",2024-11-10,Selesai,SiCepat,COD,2544750
ORDT97602,CSTM757,"ETWS061 (x2, Rp199000)",2025-01-30,Selesai,SiCepat,GoPay,398000
ORDT87287,CSTM011,"ETWS450 (x3, Rp39000); ETWS544 (x3, Rp141550); ETWS630 (x1, Rp199200)",2024-09-18,Selesai,SiCepat,COD,740850
ORDT36884,CSTM933,"ETWS061 (x1, Rp199000)",2024-12-23,Selesai,SiCepat,DANA,199000
ORDT12635,CSTM109,"ETWS043 (x2, Rp179000); ETWS273 (x1, Rp499000)",2024-01-13,Selesai,J&T,Transfer Bank - BNI,857000
ORDT49949,CSTM522,"ETWS549 (x1, Rp208050); ETWS544 (x3, Rp141550)",2024-12-29,Selesai,SiCepat,Transfer Bank - BNI,632700
ORDT20289,CSTM521,"ETWS839 (x1, Rp249000); ETWS993 (x1, Rp464550)",2024-10-23,Selesai,SiCepat,COD,713550
ORDT49317,CSTM196,"ETWS013 (x3, Rp429000)",2025-01-26,Selesai,JNE,Transfer Bank - BCA,1287000
ORDT17145,CSTM087,"ETWS229 (x1, Rp499000); ETWS943 (x3, Rp692550); ETWS043 (x2, Rp179000)",2024-08-30,Selesai,SiCepat,OVO,2934650
ORDT14055,CSTM913,"ETWS549 (x1, Rp208050); ETWS630 (x1, Rp199200)",2024-04-06,Selesai,SiCepat,OVO,407250
ORDT39294,CSTM052,"ETWS839 (x2, Rp249000); ETWS175 (x3, Rp399000); ETWS993 (x3, Rp464550)",2025-01-11,Selesai,SiCepat,OVO,3088650
ORDT07673,CSTM162,"ETWS043 (x1, Rp179000); ETWS258 (x1, Rp426550); ETWS947 (x1, Rp75050)",2024-09-18,Selesai,SiCepat,DANA,680600
ORDT18474,CSTM294,"ETWS258 (x3, Rp426550); ETWS013 (x3, Rp429000)",2025-01-09,Selesai,J&T,GoPay,2566650
ORDT65681,CSTM836,"ETWS753 (x1, Rp245000); ETWS943 (x1, Rp692550); ETWS258 (x1, Rp426550)",2024-09-18,Selesai,SiCepat,OVO,1364100
ORDT74775,CSTM468,"ETWS549 (x2, Rp208050); ETWS212 (x1, Rp199500); ETWS544 (x3, Rp141550)",2025-02-16,Dikirim,JNE,GoPay,1040250
ORDT23055,CSTM697,"ETWS229 (x2, Rp499000); ETWS943 (x2, Rp692550)",2024-02-17,Selesai,JNE,Transfer Bank - BNI,2383100
ORDT37107,CSTM327,"ETWS450 (x1, Rp39000)",2024-12-16,Selesai,JNE,DANA,39000
ORDT79437,CSTM256,"ETWS549 (x2, Rp208050); ETWS229 (x1, Rp499000)",2025-01-05,Selesai,SiCepat,DANA,915100
ORDT40478,CSTM066,"ETWS993 (x3, Rp464550); ETWS753 (x1, Rp245000); ETWS175 (x2, Rp399000)",2024-07-23,Selesai,SiCepat,COD,2436650
ORDT08261,CSTM584,"ETWS013 (x1, Rp429000); ETWS061 (x2, Rp199000)",2024-12-11,Selesai,J&T,Transfer Bank - BNI,827000
ORDT54639,CSTM446,"ETWS175 (x3, Rp399000)",2024-02-18,Selesai,J&T,COD,1197000
ORDT01695,CSTM061,"ETWS549 (x3, Rp208050); ETWS943 (x1, Rp692550)",2024-02-13,Selesai,J&T,Transfer Bank - BRI,1316700
ORDT55337,CSTM656,"ETWS013 (x2, Rp429000); ETWS810 (x3, Rp209000); ETWS175 (x2, Rp399000)",2024-08-25,Selesai,SiCepat,Transfer Bank - Mandiri,2283000
ORDT26156,CSTM970,"ETWS013 (x2, Rp429000); ETWS993 (x2, Rp464550)",2024-03-28,Selesai,JNE,GoPay,1787100
ORDT87063,CSTM234,"ETWS229 (x1, Rp499000); ETWS810 (x2, Rp209000)",2024-06-09,Selesai,J&T,OVO,917000
ORDT25324,CSTM726,"ETWS544 (x2, Rp141550)",2024-08-15,Selesai,JNE,Transfer Bank - BCA,283100
ORDT04281,CSTM731,"ETWS013 (x2, Rp429000); ETWS110 (x2, Rp129000); ETWS549 (x2, Rp208050)",2025-02-04,Selesai,JNE,Transfer Bank - Mandiri,1532100
ORDT89094,CSTM914,"ETWS993 (x3, Rp464550); ETWS943 (x2, Rp692550); ETWS061 (x1, Rp199000)",2024-01-22,Selesai,J&T,DANA,2977750
ORDT62852,CSTM878,"ETWS061 (x3, Rp199000)",2025-02-05,Selesai,SiCepat,Transfer Bank - BNI,597000
ORDT51269,CSTM100,"ETWS993 (x2, Rp464550)",2024-07-06,Selesai,SiCepat,COD,929100
ORDT40845,CSTM301,"ETWS061 (x2, Rp199000); ETWS110 (x3, Rp129000)",2024-09-02,Selesai,SiCepat,OVO,785000
ORDT63944,CSTM050,"ETWS549 (x1, Rp208050)",2024-04-24,Selesai,JNE,Transfer Bank - BNI,208050
ORDT95938,CSTM308,"ETWS943 (x2, Rp692550); ETWS110 (x2, Rp129000); ETWS549 (x1, Rp208050)",2024-03-09,Selesai,SiCepat,Transfer Bank - BRI,1851150
ORDT25930,CSTM487,"ETWS993 (x1, Rp464550); ETWS549 (x2, Rp208050)",2024-01-11,Selesai,JNE,OVO,880650
ORDT79972,CSTM207,"ETWS110 (x3, Rp129000); ETWS416 (x2, Rp616550); ETWS229 (x1, Rp499000)",2024-01-29,Selesai,SiCepat,OVO,2119100
ORDT79178,CSTM839,"ETWS810 (x1, Rp209000); ETWS753 (x3, Rp245000); ETWS110 (x3, Rp129000)",2024-02-04,Selesai,J&T,DANA,1331000
ORDT52445,CSTM336,"ETWS110 (x3, Rp129000); ETWS416 (x3, Rp616550)",2024-01-15,Selesai,SiCepat,Transfer Bank - BNI,2236650
ORDT68653,CSTM022,"ETWS110 (x1, Rp129000); ETWS229 (x3, Rp499000)",2024-01-17,Selesai,JNE,Transfer Bank - BCA,1626000
ORDT08931,CSTM255,"ETWS061 (x2, Rp199000)",2024-05-03,Selesai,JNE,DANA,398000
ORDT59430,CSTM269,"ETWS061 (x2, Rp199000)",2024-11-30,Selesai,JNE,GoPay,398000
ORDT58122,CSTM034,"ETWS810 (x2, Rp209000); ETWS013 (x2, Rp429000)",2024-09-09,Selesai,JNE,Transfer Bank - BCA,1276000
ORDT96803,CSTM901,"ETWS753 (x2, Rp245000); ETWS544 (x3, Rp141550); ETWS229 (x2, Rp499000)",2024-12-09,Selesai,J&T,Transfer Bank - BNI,1912650
ORDT64769,CSTM826,"ETWS549 (x3, Rp208050)",2024-11-20,Selesai,J&T,GoPay,624150
ORDT21763,CSTM022,"ETWS110 (x2, Rp129000)",2025-01-22,Selesai,J&T,Transfer Bank - Mandiri,258000
ORDT81222,CSTM792,"ETWS229 (x2, Rp499000); ETWS549 (x3, Rp208050)",2024-07-24,Selesai,JNE,OVO,1622150
ORDT94596,CSTM749,"ETWS013 (x2, Rp429000); ETWS416 (x1, Rp616550)",2024-08-27,Selesai,SiCepat,COD,1474550
ORDT22027,CSTM546,"ETWS229 (x1, Rp499000); ETWS416 (x1, Rp616550)",2024-04-07,Selesai,JNE,COD,1115550
ORDT21336,CSTM906,"ETWS544 (x2, Rp141550)",2024-06-16,Selesai,JNE,Transfer Bank - Mandiri,283100
ORDT77334,CSTM243,"ETWS061 (x1, Rp199000); ETWS110 (x3, Rp129000)",2024-04-12,Selesai,J&T,Transfer Bank - BRI,586000
ORDT80168,CSTM272,"ETWS110 (x2, Rp129000)",2025-02-24,Dikirim,SiCepat,Transfer Bank - BCA,258000
ORDT88348,CSTM267,"ETWS544 (x3, Rp141550); ETWS549 (x3, Rp208050)",2024-05-12,Selesai,J&T,Transfer Bank - BNI,1048800
ORDT93331,CSTM354,"ETWS943 (x3, Rp692550)",2024-01-11,Selesai,JNE,Transfer Bank - BRI,2077650
ORDT82933,CSTM680,"ETWS229 (x2, Rp499000)",2024-06-16,Selesai,J&T,Transfer Bank - BCA,998000
ORDT33341,CSTM825,"ETWS549 (x3, Rp208050)",2024-01-03,Selesai,JNE,DANA,624150
ORDT35740,CSTM656,"ETWS416 (x1, Rp616550)",2024-04-18,Selesai,JNE,GoPay,616550
ORDT92171,CSTM326,"ETWS416 (x3, Rp616550); ETWS013 (x2, Rp429000)",2024-12-09,Selesai,J&T,Transfer Bank - BNI,2707650
ORDT52355,CSTM230,"ETWS549 (x1, Rp208050); ETWS013 (x1, Rp429000)",2024-03-30,Selesai,SiCepat,Transfer Bank - BCA,637050
ORDT38874,CSTM488,"ETWS229 (x2, Rp499000); ETWS549 (x1, Rp208050)",2024-04-14,Selesai,JNE,GoPay,1206050
ORDT11076,CSTM268,"ETWS061 (x1, Rp199000); ETWS229 (x3, Rp499000)",2024-06-29,Selesai,SiCepat,OVO,1696000
ORDT36209,CSTM378,"ETWS810 (x2, Rp209000)",2024-02-14,Selesai,J&T,OVO,418000
ORDT11855,CSTM896,"ETWS061 (x1, Rp199000)",2024-03-10,Selesai,SiCepat,GoPay,199000
ORDT84759,CSTM854,"ETWS544 (x3, Rp141550); ETWS549 (x1, Rp208050); ETWS943 (x3, Rp692550)",2024-03-06,Selesai,JNE,COD,2710350
ORDT72349,CSTM575,"ETWS943 (x1, Rp692550); ETWS229 (x3, Rp499000)",2024-04-20,Selesai,SiCepat,OVO,2189550
ORDT09669,CSTM320,"ETWS229 (x3, Rp499000)",2024-04-17,Selesai,J&T,Transfer Bank - Mandiri,1497000
ORDT16379,CSTM211,"ETWS110 (x1, Rp129000)",2024-05-10,Selesai,JNE,Transfer Bank - BCA,129000
ORDT81084,CSTM862,"ETWS013 (x2, Rp429000); ETWS229 (x2, Rp499000); ETWS061 (x2, Rp199000)",2024-11-21,Selesai,J&T,OVO,2254000
ORDT32612,CSTM440,"ETWS549 (x3, Rp208050); ETWS943 (x2, Rp692550); ETWS810 (x2, Rp209000)",2024-09-27,Selesai,J&T,COD,2427250
ORDT71490,CSTM434,"ETWS810 (x1, Rp209000); ETWS549 (x1, Rp208050); ETWS061 (x2, Rp199000)",2024-07-16,Selesai,JNE,Transfer Bank - Mandiri,815050
ORDT41488,CSTM469,"ETWS013 (x3, Rp429000); ETWS810 (x3, Rp209000); ETWS229 (x2, Rp499000)",2024-04-24,Selesai,J&T,Transfer Bank - Mandiri,2912000
ORDT00249,CSTM203,"ETWS943 (x3, Rp692550)",2025-01-13,Selesai,SiCepat,Transfer Bank - Mandiri,2077650
ORDT35382,CSTM186,"ETWS416 (x2, Rp616550)",2024-11-10,Selesai,SiCepat,OVO,1233100
ORDT75149,CSTM080,"ETWS061 (x1, Rp199000)",2024-09-24,Selesai,SiCepat,DANA,199000
ORDT19097,CSTM048,"ETWS229 (x2, Rp499000); ETWS544 (x1, Rp141550)",2024-12-06,Selesai,SiCepat,Transfer Bank - BRI,1139550
ORDT06543,CSTM441,"ETWS229 (x1, Rp499000)",2024-03-25,Selesai,J&T,Transfer Bank - Mandiri,499000
ORDT95901,CSTM428,"ETWS943 (x1, Rp692550)",2024-04-08,Selesai,JNE,DANA,692550
ORDT36219,CSTM245,"ETWS549 (x3, Rp208050); ETWS544 (x3, Rp141550); ETWS061 (x3, Rp199000)",2024-03-25,Selesai,SiCepat,DANA,1645800
ORDT19920,CSTM087,"ETWS943 (x3, Rp692550)",2024-06-30,Selesai,JNE,GoPay,2077650
ORDT33261,CSTM056,"ETWS549 (x3, Rp208050)",2024-08-03,Selesai,JNE,Transfer Bank - BCA,624150
ORDT20737,CSTM807,"ETWS549 (x1, Rp208050); ETWS943 (x1, Rp692550)",2024-11-03,Selesai,J&T,Transfer Bank - BNI,900600
ORDT09915,CSTM271,"ETWS061 (x1, Rp199000)",2025-01-03,Selesai,JNE,GoPay,199000
ORDT00472,CSTM857,"ETWS229 (x1, Rp499000); ETWS810 (x2, Rp209000)",2024-07-15,Selesai,SiCepat,COD,917000
ORDT76322,CSTM005,"ETWS810 (x2, Rp209000)",2024-07-20,Selesai,J&T,GoPay,418000
ORDT36569,CSTM929,"ETWS229 (x1, Rp499000); ETWS416 (x1, Rp616550)",2024-11-23,Selesai,SiCepat,GoPay,1115550
ORDT42463,CSTM614,"ETWS943 (x2, Rp692550)",2024-03-30,Selesai,J&T,GoPay,1385100
ORDT06025,CSTM870,"ETWS544 (x2, Rp141550); ETWS229 (x2, Rp499000)",2024-02-15,Selesai,SiCepat,Transfer Bank - Mandiri,1281100
ORDT82716,CSTM572,"ETWS943 (x3, Rp692550); ETWS061 (x3, Rp199000); ETWS013 (x3, Rp429000)",2024-07-07,Selesai,SiCepat,Transfer Bank - Mandiri,3961650
ORDT30663,CSTM462,"ETWS943 (x2, Rp692550); ETWS810 (x2, Rp209000); ETWS416 (x2, Rp616550)",2024-07-04,Selesai,SiCepat,DANA,3036200
ORDT50586,CSTM019,"ETWS013 (x3, Rp429000); ETWS810 (x1, Rp209000); ETWS943 (x2, Rp692550)",2024-01-22,Selesai,JNE,OVO,2881100
ORDT13951,CSTM330,"ETWS810 (x3, Rp209000); ETWS061 (x2, Rp199000)",2024-07-02,Selesai,JNE,GoPay,1025000
ORDT40227,CSTM331,"ETWS544 (x2, Rp141550); ETWS061 (x2, Rp199000); ETWS810 (x2, Rp209000)",2024-01-09,Selesai,J&T,Transfer Bank - BRI,1099100
ORDT03270,CSTM994,"ETWS943 (x3, Rp692550); ETWS013 (x2, Rp429000)",2024-05-21,Selesai,J&T,Transfer Bank - BNI,2935650
ORDT10767,CSTM058,"ETWS061 (x3, Rp199000)",2025-02-01,Selesai,J&T,Transfer Bank - Mandiri,597000
ORDT87123,CSTM565,"ETWS013 (x3, Rp429000); ETWS061 (x2, Rp199000); ETWS810 (x1, Rp209000)",2024-07-12,Selesai,SiCepat,Transfer Bank - BRI,1894000
ORDT62599,CSTM567,"ETWS013 (x1, Rp429000)",2024-05-25,Selesai,J&T,OVO,429000
ORDT25800,CSTM990,"ETWS810 (x2, Rp209000)",2024-04-17,Selesai,J&T,Transfer Bank - BRI,418000
ORDT43067,CSTM056,"ETWS013 (x3, Rp429000)",2024-09-28,Selesai,SiCepat,COD,1287000
